source,target,weight,time,electrode
e4_w29_t83,e4_w29_t85,0.5,29,FZ
e4_w29_t84,e4_w29_t85,1.0,29,FZ
e4_w29_t85,e4_w29_t86,1.0,29,FZ
e4_w29_t87,e4_w29_t88,1.0,29,FZ
e4_w29_t87,e4_w29_t121,0.0294,29,FZ
e4_w29_t87,e4_w29_t122,0.0286,29,FZ
e4_w29_t87,e4_w29_t126,0.0256,29,FZ
e4_w29_t87,e4_w29_t131,0.0227,29,FZ
e4_w29_t88,e4_w29_t89,1.0,29,FZ
e4_w29_t88,e4_w29_t110,0.0455,29,FZ
e4_w29_t88,e4_w29_t111,0.0435,29,FZ
e4_w29_t88,e4_w29_t112,0.0417,29,FZ
e4_w29_t89,e4_w29_t90,1.0,29,FZ
e4_w29_t89,e4_w29_t95,0.1667,29,FZ
e4_w29_t89,e4_w29_t96,0.1429,29,FZ
e4_w29_t89,e4_w29_t97,0.125,29,FZ
e4_w29_t89,e4_w29_t110,0.0476,29,FZ
e4_w29_t90,e4_w29_t91,1.0,29,FZ
e4_w29_t98,e4_w29_t99,1.0,29,FZ
e4_w29_t99,e4_w29_t100,1.0,29,FZ
e4_w29_t99,e4_w29_t101,0.5,29,FZ
e4_w29_t101,e4_w29_t102,1.0,29,FZ
e4_w29_t102,e4_w29_t103,1.0,29,FZ
e4_w29_t104,e4_w29_t105,1.0,29,FZ
e4_w29_t104,e4_w29_t110,0.1667,29,FZ
e4_w29_t105,e4_w29_t106,1.0,29,FZ
e4_w29_t105,e4_w29_t108,0.3333,29,FZ
e4_w29_t107,e4_w29_t108,1.0,29,FZ
e4_w29_t108,e4_w29_t109,1.0,29,FZ
e4_w29_t109,e4_w29_t110,1.0,29,FZ
e4_w29_t110,e4_w29_t111,1.0,29,FZ
e4_w29_t125,e4_w29_t126,1.0,29,FZ
e4_w29_t126,e4_w29_t127,1.0,29,FZ
e4_w29_t130,e4_w29_t131,1.0,29,FZ
e4_w29_t131,e4_w29_t132,1.0,29,FZ
e4_w29_t132,e4_w29_t133,1.0,29,FZ
e4_w29_t133,e4_w29_t134,1.0,29,FZ
e4_w29_t142,e4_w29_t225,0.012,29,FZ
e4_w29_t148,e4_w29_t225,0.013,29,FZ
e4_w29_t149,e4_w29_t150,1.0,29,FZ
e4_w29_t149,e4_w29_t214,0.0154,29,FZ
e4_w29_t154,e4_w29_t155,1.0,29,FZ
e4_w29_t155,e4_w29_t158,0.3333,29,FZ
e4_w29_t157,e4_w29_t158,1.0,29,FZ
e4_w29_t158,e4_w29_t159,1.0,29,FZ
e4_w29_t160,e4_w29_t161,1.0,29,FZ
e4_w29_t160,e4_w29_t196,0.0278,29,FZ
e4_w29_t161,e4_w29_t162,1.0,29,FZ
e4_w29_t162,e4_w29_t163,1.0,29,FZ
e4_w29_t162,e4_w29_t164,0.5,29,FZ
e4_w29_t162,e4_w29_t196,0.0294,29,FZ
e4_w29_t164,e4_w29_t165,1.0,29,FZ
e4_w29_t166,e4_w29_t167,1.0,29,FZ
e4_w29_t167,e4_w29_t168,1.0,29,FZ
e4_w29_t168,e4_w29_t169,1.0,29,FZ
e4_w29_t168,e4_w29_t170,0.5,29,FZ
e4_w29_t168,e4_w29_t172,0.25,29,FZ
e4_w29_t170,e4_w29_t171,1.0,29,FZ
e4_w29_t171,e4_w29_t172,1.0,29,FZ
e4_w29_t180,e4_w29_t181,1.0,29,FZ
e4_w29_t182,e4_w29_t189,0.1429,29,FZ
e4_w29_t183,e4_w29_t184,1.0,29,FZ
e4_w29_t183,e4_w29_t187,0.25,29,FZ
e4_w29_t184,e4_w29_t185,1.0,29,FZ
e4_w29_t184,e4_w29_t186,0.5,29,FZ
e4_w29_t186,e4_w29_t187,1.0,29,FZ
e4_w29_t187,e4_w29_t188,1.0,29,FZ
e4_w29_t188,e4_w29_t189,1.0,29,FZ
e4_w29_t189,e4_w29_t196,0.1429,29,FZ
e4_w29_t190,e4_w29_t191,1.0,29,FZ
e4_w29_t191,e4_w29_t192,1.0,29,FZ
e4_w29_t191,e4_w29_t194,0.3333,29,FZ
e4_w29_t191,e4_w29_t195,0.25,29,FZ
e4_w29_t193,e4_w29_t194,1.0,29,FZ
e4_w29_t194,e4_w29_t195,1.0,29,FZ
e4_w29_t195,e4_w29_t196,1.0,29,FZ
e4_w29_t196,e4_w29_t197,1.0,29,FZ
e4_w29_t197,e4_w29_t198,1.0,29,FZ
e4_w29_t198,e4_w29_t199,1.0,29,FZ
e4_w29_t198,e4_w29_t208,0.1,29,FZ
e4_w29_t199,e4_w29_t200,1.0,29,FZ
e4_w29_t199,e4_w29_t202,0.3333,29,FZ
e4_w29_t201,e4_w29_t202,1.0,29,FZ
e4_w29_t203,e4_w29_t204,1.0,29,FZ
e4_w29_t204,e4_w29_t205,1.0,29,FZ
e4_w29_t204,e4_w29_t207,0.3333,29,FZ
e4_w29_t206,e4_w29_t207,1.0,29,FZ
e4_w29_t207,e4_w29_t208,1.0,29,FZ
e4_w29_t209,e4_w29_t210,1.0,29,FZ
e4_w29_t209,e4_w29_t212,0.3333,29,FZ
e4_w29_t209,e4_w29_t213,0.25,29,FZ
e4_w29_t211,e4_w29_t212,1.0,29,FZ
e4_w29_t212,e4_w29_t213,1.0,29,FZ
e4_w29_t213,e4_w29_t214,1.0,29,FZ
e4_w29_t214,e4_w29_t215,1.0,29,FZ
e4_w29_t215,e4_w29_t216,1.0,29,FZ
e4_w29_t215,e4_w29_t219,0.25,29,FZ
e4_w29_t216,e4_w29_t218,0.5,29,FZ
e4_w29_t217,e4_w29_t218,1.0,29,FZ
e4_w29_t218,e4_w29_t219,1.0,29,FZ
e4_w29_t219,e4_w29_t220,1.0,29,FZ
e4_w29_t221,e4_w29_t222,1.0,29,FZ
e4_w29_t223,e4_w29_t224,1.0,29,FZ
e4_w29_t224,e4_w29_t225,1.0,29,FZ
e4_w29_t226,e4_w29_t227,1.0,29,FZ
e4_w29_t226,e4_w29_t231,0.2,29,FZ
e4_w29_t226,e4_w29_t232,0.1667,29,FZ
e4_w29_t227,e4_w29_t228,1.0,29,FZ
e4_w29_t227,e4_w29_t230,0.3333,29,FZ
e4_w29_t229,e4_w29_t230,1.0,29,FZ
e4_w29_t230,e4_w29_t231,1.0,29,FZ
e4_w29_t231,e4_w29_t232,1.0,29,FZ
e4_w29_t232,e4_w29_t233,1.0,29,FZ
e4_w29_t232,e4_w29_t255,0.0435,29,FZ
e4_w29_t233,e4_w29_t234,1.0,29,FZ
e4_w29_t233,e4_w29_t237,0.25,29,FZ
e4_w29_t233,e4_w29_t255,0.0455,29,FZ
e4_w29_t234,e4_w29_t235,1.0,29,FZ
e4_w29_t236,e4_w29_t237,1.0,29,FZ
e4_w29_t238,e4_w29_t239,1.0,29,FZ
e4_w29_t238,e4_w29_t255,0.0588,29,FZ
e4_w29_t239,e4_w29_t240,1.0,29,FZ
e4_w29_t239,e4_w29_t243,0.25,29,FZ
e4_w29_t239,e4_w29_t244,0.2,29,FZ
e4_w29_t240,e4_w29_t241,1.0,29,FZ
e4_w29_t240,e4_w29_t242,0.5,29,FZ
e4_w29_t242,e4_w29_t243,1.0,29,FZ
e4_w29_t244,e4_w29_t245,1.0,29,FZ
e4_w29_t244,e4_w29_t248,0.25,29,FZ
e4_w29_t244,e4_w29_t249,0.2,29,FZ
e4_w29_t245,e4_w29_t246,1.0,29,FZ
e4_w29_t246,e4_w29_t248,0.5,29,FZ
e4_w29_t247,e4_w29_t248,1.0,29,FZ
e4_w29_t248,e4_w29_t249,1.0,29,FZ
e4_w29_t250,e4_w29_t251,1.0,29,FZ
e4_w29_t250,e4_w29_t255,0.2,29,FZ
e4_w29_t251,e4_w29_t252,1.0,29,FZ
e4_w29_t251,e4_w29_t253,0.5,29,FZ
e4_w29_t251,e4_w29_t254,0.3333,29,FZ
e4_w29_t253,e4_w29_t254,1.0,29,FZ
e4_w29_t254,e4_w29_t255,1.0,29,FZ
e5_w29_t1,e5_w29_t2,1.0,29,F4
e5_w29_t2,e5_w29_t3,1.0,29,F4
e5_w29_t2,e5_w29_t14,0.0833,29,F4
e5_w29_t3,e5_w29_t4,1.0,29,F4
e5_w29_t4,e5_w29_t5,1.0,29,F4
e5_w29_t4,e5_w29_t13,0.1111,29,F4
e5_w29_t6,e5_w29_t12,0.1667,29,F4
e5_w29_t7,e5_w29_t12,0.2,29,F4
e5_w29_t11,e5_w29_t12,1.0,29,F4
e5_w29_t12,e5_w29_t13,1.0,29,F4
e5_w29_t13,e5_w29_t14,1.0,29,F4
e5_w29_t15,e5_w29_t16,1.0,29,F4
e5_w29_t15,e5_w29_t45,0.0333,29,F4
e5_w29_t16,e5_w29_t17,1.0,29,F4
e5_w29_t16,e5_w29_t32,0.0625,29,F4
e5_w29_t16,e5_w29_t33,0.0588,29,F4
e5_w29_t17,e5_w29_t18,1.0,29,F4
e5_w29_t17,e5_w29_t21,0.25,29,F4
e5_w29_t17,e5_w29_t22,0.2,29,F4
e5_w29_t17,e5_w29_t23,0.1667,29,F4
e5_w29_t18,e5_w29_t19,1.0,29,F4
e5_w29_t18,e5_w29_t20,0.5,29,F4
e5_w29_t20,e5_w29_t21,1.0,29,F4
e5_w29_t21,e5_w29_t22,1.0,29,F4
e5_w29_t24,e5_w29_t32,0.125,29,F4
e5_w29_t25,e5_w29_t32,0.1429,29,F4
e5_w29_t26,e5_w29_t32,0.1667,29,F4
e5_w29_t27,e5_w29_t32,0.2,29,F4
e5_w29_t30,e5_w29_t31,1.0,29,F4
e5_w29_t31,e5_w29_t32,1.0,29,F4
e5_w29_t32,e5_w29_t33,1.0,29,F4
e5_w29_t33,e5_w29_t45,0.0833,29,F4
e5_w29_t34,e5_w29_t35,1.0,29,F4
e5_w29_t34,e5_w29_t45,0.0909,29,F4
e5_w29_t35,e5_w29_t36,1.0,29,F4
e5_w29_t35,e5_w29_t38,0.3333,29,F4
e5_w29_t35,e5_w29_t44,0.1111,29,F4
e5_w29_t39,e5_w29_t44,0.2,29,F4
e5_w29_t40,e5_w29_t41,1.0,29,F4
e5_w29_t40,e5_w29_t43,0.3333,29,F4
e5_w29_t40,e5_w29_t44,0.25,29,F4
e5_w29_t42,e5_w29_t43,1.0,29,F4
e5_w29_t43,e5_w29_t44,1.0,29,F4
e5_w29_t44,e5_w29_t45,1.0,29,F4
e5_w29_t46,e5_w29_t47,1.0,29,F4
e5_w29_t46,e5_w29_t173,0.0079,29,F4
e5_w29_t46,e5_w29_t216,0.0059,29,F4
e5_w29_t46,e5_w29_t217,0.0058,29,F4
e5_w29_t47,e5_w29_t48,1.0,29,F4
e5_w29_t47,e5_w29_t55,0.125,29,F4
e5_w29_t47,e5_w29_t56,0.1111,29,F4
e5_w29_t47,e5_w29_t61,0.0714,29,F4
e5_w29_t47,e5_w29_t62,0.0667,29,F4
e5_w29_t47,e5_w29_t167,0.0083,29,F4
e5_w29_t48,e5_w29_t49,1.0,29,F4
e5_w29_t48,e5_w29_t50,0.5,29,F4
e5_w29_t60,e5_w29_t61,1.0,29,F4
e5_w29_t62,e5_w29_t63,1.0,29,F4
e5_w29_t62,e5_w29_t163,0.0099,29,F4
e5_w29_t62,e5_w29_t164,0.0098,29,F4
e5_w29_t63,e5_w29_t64,1.0,29,F4
e5_w29_t63,e5_w29_t99,0.0278,29,F4
e5_w29_t64,e5_w29_t65,1.0,29,F4
e5_w29_t64,e5_w29_t67,0.3333,29,F4
e5_w29_t64,e5_w29_t99,0.0286,29,F4
e5_w29_t68,e5_w29_t99,0.0323,29,F4
e5_w29_t69,e5_w29_t70,1.0,29,F4
e5_w29_t70,e5_w29_t71,1.0,29,F4
e5_w29_t70,e5_w29_t92,0.0455,29,F4
e5_w29_t70,e5_w29_t93,0.0435,29,F4
e5_w29_t70,e5_w29_t98,0.0357,29,F4
e5_w29_t71,e5_w29_t72,1.0,29,F4
e5_w29_t71,e5_w29_t92,0.0476,29,F4
e5_w29_t72,e5_w29_t73,1.0,29,F4
e5_w29_t72,e5_w29_t90,0.0556,29,F4
e5_w29_t72,e5_w29_t91,0.0526,29,F4
e5_w29_t73,e5_w29_t74,1.0,29,F4
e5_w29_t73,e5_w29_t79,0.1667,29,F4
e5_w29_t74,e5_w29_t75,1.0,29,F4
e5_w29_t74,e5_w29_t77,0.3333,29,F4
e5_w29_t77,e5_w29_t78,1.0,29,F4
e5_w29_t79,e5_w29_t90,0.0909,29,F4
e5_w29_t80,e5_w29_t81,1.0,29,F4
e5_w29_t80,e5_w29_t90,0.1,29,F4
e5_w29_t81,e5_w29_t82,1.0,29,F4
e5_w29_t81,e5_w29_t88,0.1429,29,F4
e5_w29_t88,e5_w29_t89,1.0,29,F4
e5_w29_t89,e5_w29_t90,1.0,29,F4
e5_w29_t90,e5_w29_t91,1.0,29,F4
e5_w29_t91,e5_w29_t92,1.0,29,F4
e5_w29_t94,e5_w29_t97,0.3333,29,F4
e5_w29_t96,e5_w29_t97,1.0,29,F4
e5_w29_t97,e5_w29_t98,1.0,29,F4
e5_w29_t98,e5_w29_t99,1.0,29,F4
e5_w29_t101,e5_w29_t102,1.0,29,F4
e5_w29_t101,e5_w29_t162,0.0164,29,F4
e5_w29_t107,e5_w29_t161,0.0185,29,F4
e5_w29_t110,e5_w29_t111,1.0,29,F4
e5_w29_t111,e5_w29_t112,1.0,29,F4
e5_w29_t130,e5_w29_t131,1.0,29,F4
e5_w29_t131,e5_w29_t132,1.0,29,F4
e5_w29_t131,e5_w29_t143,0.0833,29,F4
e5_w29_t131,e5_w29_t145,0.0714,29,F4
e5_w29_t132,e5_w29_t133,1.0,29,F4
e5_w29_t132,e5_w29_t141,0.1111,29,F4
e5_w29_t132,e5_w29_t142,0.1,29,F4
e5_w29_t142,e5_w29_t143,1.0,29,F4
e5_w29_t143,e5_w29_t144,1.0,29,F4
e5_w29_t144,e5_w29_t145,1.0,29,F4
e5_w29_t146,e5_w29_t147,1.0,29,F4
e5_w29_t147,e5_w29_t148,1.0,29,F4
e5_w29_t150,e5_w29_t151,1.0,29,F4
e5_w29_t151,e5_w29_t152,1.0,29,F4
e5_w29_t160,e5_w29_t161,1.0,29,F4
e5_w29_t161,e5_w29_t162,1.0,29,F4
e5_w29_t175,e5_w29_t216,0.0244,29,F4
e5_w29_t181,e5_w29_t215,0.0294,29,F4
e5_w29_t183,e5_w29_t215,0.0312,29,F4
e5_w29_t184,e5_w29_t215,0.0323,29,F4
e5_w29_t185,e5_w29_t186,1.0,29,F4
e5_w29_t186,e5_w29_t187,1.0,29,F4
e5_w29_t188,e5_w29_t189,1.0,29,F4
e5_w29_t189,e5_w29_t190,1.0,29,F4
e5_w29_t193,e5_w29_t194,1.0,29,F4
e5_w29_t193,e5_w29_t210,0.0588,29,F4
e5_w29_t194,e5_w29_t195,1.0,29,F4
e5_w29_t194,e5_w29_t199,0.2,29,F4
e5_w29_t194,e5_w29_t200,0.1667,29,F4
e5_w29_t195,e5_w29_t196,1.0,29,F4
e5_w29_t200,e5_w29_t201,1.0,29,F4
e5_w29_t200,e5_w29_t210,0.1,29,F4
e5_w29_t201,e5_w29_t202,1.0,29,F4
e5_w29_t204,e5_w29_t205,1.0,29,F4
e5_w29_t209,e5_w29_t210,1.0,29,F4
e5_w29_t210,e5_w29_t211,1.0,29,F4
e5_w29_t213,e5_w29_t214,1.0,29,F4
e5_w29_t214,e5_w29_t215,1.0,29,F4
e5_w29_t215,e5_w29_t216,1.0,29,F4
e5_w29_t218,e5_w29_t219,1.0,29,F4
e5_w29_t218,e5_w29_t220,0.5,29,F4
e5_w29_t220,e5_w29_t221,1.0,29,F4
e5_w29_t223,e5_w29_t224,1.0,29,F4
e5_w29_t223,e5_w29_t241,0.0556,29,F4
e5_w29_t224,e5_w29_t225,1.0,29,F4
e5_w29_t224,e5_w29_t227,0.3333,29,F4
e5_w29_t229,e5_w29_t230,1.0,29,F4
e5_w29_t230,e5_w29_t231,1.0,29,F4
e5_w29_t230,e5_w29_t241,0.0909,29,F4
e5_w29_t231,e5_w29_t232,1.0,29,F4
e5_w29_t231,e5_w29_t240,0.1111,29,F4
e5_w29_t238,e5_w29_t239,1.0,29,F4
e5_w29_t239,e5_w29_t240,1.0,29,F4
e5_w29_t240,e5_w29_t241,1.0,29,F4
e5_w29_t248,e5_w29_t249,1.0,29,F4
e5_w29_t249,e5_w29_t250,1.0,29,F4
e5_w29_t249,e5_w29_t252,0.3333,29,F4
e5_w29_t253,e5_w29_t254,1.0,29,F4
e5_w29_t254,e5_w29_t255,1.0,29,F4
e6_w29_t1,e6_w29_t2,1.0,29,F8
e6_w29_t1,e6_w29_t26,0.04,29,F8
e6_w29_t1,e6_w29_t27,0.0385,29,F8
e6_w29_t2,e6_w29_t3,1.0,29,F8
e6_w29_t2,e6_w29_t25,0.0435,29,F8
e6_w29_t3,e6_w29_t4,1.0,29,F8
e6_w29_t12,e6_w29_t22,0.1,29,F8
e6_w29_t16,e6_w29_t17,1.0,29,F8
e6_w29_t16,e6_w29_t20,0.25,29,F8
e6_w29_t16,e6_w29_t21,0.2,29,F8
e6_w29_t17,e6_w29_t18,1.0,29,F8
e6_w29_t18,e6_w29_t20,0.5,29,F8
e6_w29_t19,e6_w29_t20,1.0,29,F8
e6_w29_t20,e6_w29_t21,1.0,29,F8
e6_w29_t21,e6_w29_t22,1.0,29,F8
e6_w29_t22,e6_w29_t23,1.0,29,F8
e6_w29_t25,e6_w29_t26,1.0,29,F8
e6_w29_t26,e6_w29_t27,1.0,29,F8
e6_w29_t27,e6_w29_t28,1.0,29,F8
e6_w29_t29,e6_w29_t30,1.0,29,F8
e6_w29_t30,e6_w29_t31,1.0,29,F8
e6_w29_t30,e6_w29_t66,0.0278,29,F8
e6_w29_t30,e6_w29_t100,0.0143,29,F8
e6_w29_t31,e6_w29_t32,1.0,29,F8
e6_w29_t31,e6_w29_t60,0.0345,29,F8
e6_w29_t31,e6_w29_t61,0.0333,29,F8
e6_w29_t31,e6_w29_t66,0.0286,29,F8
e6_w29_t32,e6_w29_t33,1.0,29,F8
e6_w29_t32,e6_w29_t59,0.037,29,F8
e6_w29_t40,e6_w29_t41,1.0,29,F8
e6_w29_t40,e6_w29_t55,0.0667,29,F8
e6_w29_t40,e6_w29_t59,0.0526,29,F8
e6_w29_t41,e6_w29_t42,1.0,29,F8
e6_w29_t41,e6_w29_t53,0.0833,29,F8
e6_w29_t42,e6_w29_t43,1.0,29,F8
e6_w29_t42,e6_w29_t52,0.1,29,F8
e6_w29_t52,e6_w29_t53,1.0,29,F8
e6_w29_t53,e6_w29_t54,1.0,29,F8
e6_w29_t55,e6_w29_t58,0.3333,29,F8
e6_w29_t57,e6_w29_t58,1.0,29,F8
e6_w29_t58,e6_w29_t59,1.0,29,F8
e6_w29_t59,e6_w29_t60,1.0,29,F8
e6_w29_t61,e6_w29_t62,1.0,29,F8
e6_w29_t61,e6_w29_t65,0.25,29,F8
e6_w29_t62,e6_w29_t65,0.3333,29,F8
e6_w29_t64,e6_w29_t65,1.0,29,F8
e6_w29_t65,e6_w29_t66,1.0,29,F8
e6_w29_t66,e6_w29_t99,0.0303,29,F8
e6_w29_t67,e6_w29_t68,1.0,29,F8
e6_w29_t67,e6_w29_t91,0.0417,29,F8
e6_w29_t67,e6_w29_t99,0.0312,29,F8
e6_w29_t68,e6_w29_t69,1.0,29,F8
e6_w29_t68,e6_w29_t72,0.25,29,F8
e6_w29_t68,e6_w29_t73,0.2,29,F8
e6_w29_t68,e6_w29_t74,0.1667,29,F8
e6_w29_t68,e6_w29_t75,0.1429,29,F8
e6_w29_t69,e6_w29_t70,1.0,29,F8
e6_w29_t78,e6_w29_t79,1.0,29,F8
e6_w29_t78,e6_w29_t90,0.0833,29,F8
e6_w29_t79,e6_w29_t80,1.0,29,F8
e6_w29_t79,e6_w29_t84,0.2,29,F8
e6_w29_t80,e6_w29_t81,1.0,29,F8
e6_w29_t80,e6_w29_t82,0.5,29,F8
e6_w29_t82,e6_w29_t83,1.0,29,F8
e6_w29_t83,e6_w29_t84,1.0,29,F8
e6_w29_t85,e6_w29_t90,0.2,29,F8
e6_w29_t89,e6_w29_t90,1.0,29,F8
e6_w29_t90,e6_w29_t91,1.0,29,F8
e6_w29_t91,e6_w29_t92,1.0,29,F8
e6_w29_t97,e6_w29_t98,1.0,29,F8
e6_w29_t98,e6_w29_t99,1.0,29,F8
e6_w29_t99,e6_w29_t100,1.0,29,F8
e6_w29_t109,e6_w29_t110,1.0,29,F8
e6_w29_t110,e6_w29_t111,1.0,29,F8
e6_w29_t110,e6_w29_t182,0.0139,29,F8
e6_w29_t110,e6_w29_t183,0.0137,29,F8
e6_w29_t110,e6_w29_t184,0.0135,29,F8
e6_w29_t111,e6_w29_t112,1.0,29,F8
e6_w29_t111,e6_w29_t178,0.0149,29,F8
e6_w29_t111,e6_w29_t179,0.0147,29,F8
e6_w29_t112,e6_w29_t113,1.0,29,F8
e6_w29_t112,e6_w29_t170,0.0172,29,F8
e6_w29_t117,e6_w29_t118,1.0,29,F8
e6_w29_t117,e6_w29_t168,0.0196,29,F8
e6_w29_t118,e6_w29_t119,1.0,29,F8
e6_w29_t118,e6_w29_t163,0.0222,29,F8
e6_w29_t118,e6_w29_t167,0.0204,29,F8
e6_w29_t119,e6_w29_t120,1.0,29,F8
e6_w29_t119,e6_w29_t122,0.3333,29,F8
e6_w29_t121,e6_w29_t122,1.0,29,F8
e6_w29_t123,e6_w29_t163,0.025,29,F8
e6_w29_t124,e6_w29_t125,1.0,29,F8
e6_w29_t124,e6_w29_t155,0.0323,29,F8
e6_w29_t125,e6_w29_t126,1.0,29,F8
e6_w29_t125,e6_w29_t128,0.3333,29,F8
e6_w29_t127,e6_w29_t128,1.0,29,F8
e6_w29_t128,e6_w29_t129,1.0,29,F8
e6_w29_t130,e6_w29_t131,1.0,29,F8
e6_w29_t130,e6_w29_t140,0.1,29,F8
e6_w29_t131,e6_w29_t132,1.0,29,F8
e6_w29_t131,e6_w29_t135,0.25,29,F8
e6_w29_t131,e6_w29_t139,0.125,29,F8
e6_w29_t138,e6_w29_t139,1.0,29,F8
e6_w29_t139,e6_w29_t140,1.0,29,F8
e6_w29_t141,e6_w29_t155,0.0714,29,F8
e6_w29_t154,e6_w29_t155,1.0,29,F8
e6_w29_t155,e6_w29_t156,1.0,29,F8
e6_w29_t157,e6_w29_t162,0.2,29,F8
e6_w29_t158,e6_w29_t159,1.0,29,F8
e6_w29_t159,e6_w29_t161,0.5,29,F8
e6_w29_t160,e6_w29_t161,1.0,29,F8
e6_w29_t161,e6_w29_t162,1.0,29,F8
e6_w29_t162,e6_w29_t163,1.0,29,F8
e6_w29_t166,e6_w29_t167,1.0,29,F8
e6_w29_t167,e6_w29_t168,1.0,29,F8
e6_w29_t168,e6_w29_t169,1.0,29,F8
e6_w29_t169,e6_w29_t170,1.0,29,F8
e6_w29_t193,e6_w29_t194,1.0,29,F8
e6_w29_t194,e6_w29_t195,1.0,29,F8
e6_w29_t194,e6_w29_t208,0.0714,29,F8
e6_w29_t195,e6_w29_t196,1.0,29,F8
e6_w29_t195,e6_w29_t206,0.0909,29,F8
e6_w29_t196,e6_w29_t197,1.0,29,F8
e6_w29_t208,e6_w29_t209,1.0,29,F8
e6_w29_t217,e6_w29_t218,1.0,29,F8
e6_w29_t218,e6_w29_t219,1.0,29,F8
e6_w29_t219,e6_w29_t220,1.0,29,F8
e6_w29_t221,e6_w29_t228,0.1429,29,F8
e6_w29_t222,e6_w29_t228,0.1667,29,F8
e6_w29_t226,e6_w29_t227,1.0,29,F8
e6_w29_t227,e6_w29_t228,1.0,29,F8
e6_w29_t229,e6_w29_t230,1.0,29,F8
e6_w29_t229,e6_w29_t236,0.1429,29,F8
e6_w29_t229,e6_w29_t241,0.0833,29,F8
e6_w29_t230,e6_w29_t231,1.0,29,F8
e6_w29_t230,e6_w29_t234,0.25,29,F8
e6_w29_t231,e6_w29_t232,1.0,29,F8
e6_w29_t231,e6_w29_t233,0.5,29,F8
e6_w29_t233,e6_w29_t234,1.0,29,F8
e6_w29_t234,e6_w29_t235,1.0,29,F8
e6_w29_t236,e6_w29_t237,1.0,29,F8
e6_w29_t237,e6_w29_t238,1.0,29,F8
e6_w29_t237,e6_w29_t241,0.25,29,F8
e6_w29_t238,e6_w29_t240,0.5,29,F8
e6_w29_t239,e6_w29_t240,1.0,29,F8
e6_w29_t240,e6_w29_t241,1.0,29,F8
e6_w29_t253,e6_w29_t254,1.0,29,F8
e6_w29_t254,e6_w29_t255,1.0,29,F8
e7_w29_t0,e7_w29_t1,1.0,29,T7
e7_w29_t1,e7_w29_t2,1.0,29,T7
e7_w29_t2,e7_w29_t3,1.0,29,T7
e7_w29_t7,e7_w29_t8,1.0,29,T7
e7_w29_t8,e7_w29_t9,1.0,29,T7
e7_w29_t9,e7_w29_t10,1.0,29,T7
e7_w29_t16,e7_w29_t26,0.1,29,T7
e7_w29_t25,e7_w29_t26,1.0,29,T7
e7_w29_t26,e7_w29_t27,1.0,29,T7
e7_w29_t32,e7_w29_t33,1.0,29,T7
e7_w29_t33,e7_w29_t34,1.0,29,T7
e7_w29_t40,e7_w29_t41,1.0,29,T7
e7_w29_t41,e7_w29_t42,1.0,29,T7
e7_w29_t41,e7_w29_t59,0.0556,29,T7
e7_w29_t42,e7_w29_t43,1.0,29,T7
e7_w29_t42,e7_w29_t51,0.1111,29,T7
e7_w29_t42,e7_w29_t55,0.0769,29,T7
e7_w29_t43,e7_w29_t44,1.0,29,T7
e7_w29_t59,e7_w29_t60,1.0,29,T7
e7_w29_t60,e7_w29_t61,1.0,29,T7
e7_w29_t64,e7_w29_t65,1.0,29,T7
e7_w29_t65,e7_w29_t66,1.0,29,T7
e7_w29_t66,e7_w29_t67,1.0,29,T7
e7_w29_t70,e7_w29_t71,1.0,29,T7
e7_w29_t71,e7_w29_t72,1.0,29,T7
e7_w29_t72,e7_w29_t73,1.0,29,T7
e7_w29_t73,e7_w29_t74,1.0,29,T7
e7_w29_t78,e7_w29_t79,1.0,29,T7
e7_w29_t94,e7_w29_t95,1.0,29,T7
e7_w29_t94,e7_w29_t115,0.0476,29,T7
e7_w29_t95,e7_w29_t96,1.0,29,T7
e7_w29_t95,e7_w29_t100,0.2,29,T7
e7_w29_t95,e7_w29_t112,0.0588,29,T7
e7_w29_t95,e7_w29_t113,0.0556,29,T7
e7_w29_t96,e7_w29_t97,1.0,29,T7
e7_w29_t114,e7_w29_t115,1.0,29,T7
e7_w29_t117,e7_w29_t118,1.0,29,T7
e7_w29_t118,e7_w29_t119,1.0,29,T7
e7_w29_t118,e7_w29_t123,0.2,29,T7
e7_w29_t119,e7_w29_t120,1.0,29,T7
e7_w29_t123,e7_w29_t124,1.0,29,T7
e7_w29_t124,e7_w29_t125,1.0,29,T7
e7_w29_t125,e7_w29_t126,1.0,29,T7
e7_w29_t125,e7_w29_t185,0.0167,29,T7
e7_w29_t125,e7_w29_t186,0.0164,29,T7
e7_w29_t126,e7_w29_t127,1.0,29,T7
e7_w29_t127,e7_w29_t185,0.0172,29,T7
e7_w29_t130,e7_w29_t131,1.0,29,T7
e7_w29_t130,e7_w29_t184,0.0185,29,T7
e7_w29_t131,e7_w29_t132,1.0,29,T7
e7_w29_t131,e7_w29_t182,0.0196,29,T7
e7_w29_t132,e7_w29_t133,1.0,29,T7
e7_w29_t132,e7_w29_t136,0.25,29,T7
e7_w29_t153,e7_w29_t175,0.0455,29,T7
e7_w29_t154,e7_w29_t155,1.0,29,T7
e7_w29_t161,e7_w29_t174,0.0769,29,T7
e7_w29_t162,e7_w29_t174,0.0833,29,T7
e7_w29_t163,e7_w29_t164,1.0,29,T7
e7_w29_t164,e7_w29_t165,1.0,29,T7
e7_w29_t167,e7_w29_t168,1.0,29,T7
