source,target,weight,distance,electrode
e20_t164,e20_t187,0.0667,23,A1
e20_t166,e20_t186,0.0667,20,A1
e20_t171,e20_t185,0.0667,14,A1
e20_t190,e20_t191,0.0667,1,A1
e20_t191,e20_t192,0.1333,1,A1
e20_t0,e20_t16,0.0667,16,A1
e20_t5,e20_t6,0.1333,1,A1
e20_t6,e20_t7,0.1333,1,A1
e20_t6,e20_t11,0.0667,5,A1
e20_t7,e20_t10,0.0667,3,A1
e20_t19,e20_t20,0.0667,1,A1
e20_t29,e20_t33,0.0667,4,A1
e20_t30,e20_t32,0.0667,2,A1
e20_t38,e20_t39,0.1333,1,A1
e20_t82,e20_t154,0.0667,72,A1
e20_t89,e20_t153,0.0667,64,A1
e20_t91,e20_t150,0.0667,59,A1
e20_t91,e20_t152,0.0667,61,A1
e20_t93,e20_t150,0.0667,57,A1
e20_t94,e20_t148,0.0667,54,A1
e20_t96,e20_t148,0.0667,52,A1
e20_t97,e20_t148,0.0667,51,A1
e20_t98,e20_t148,0.0667,50,A1
e20_t100,e20_t146,0.0667,46,A1
e20_t108,e20_t145,0.0667,37,A1
e20_t110,e20_t145,0.0667,35,A1
e20_t111,e20_t143,0.0667,32,A1
e20_t112,e20_t142,0.0667,30,A1
e20_t114,e20_t142,0.0667,28,A1
e20_t116,e20_t142,0.0667,26,A1
e20_t123,e20_t134,0.0667,11,A1
e20_t125,e20_t133,0.0667,8,A1
e20_t126,e20_t132,0.0667,6,A1
e20_t156,e20_t160,0.1333,4,A1
e20_t170,e20_t171,0.1333,1,A1
e20_t232,e20_t233,0.2,1,A1
e20_t3,e20_t9,0.0667,6,A1
e20_t15,e20_t16,0.0667,1,A1
e20_t31,e20_t42,0.0667,11,A1
e20_t32,e20_t36,0.0667,4,A1
e20_t32,e20_t41,0.0667,9,A1
e20_t44,e20_t70,0.0667,26,A1
e20_t44,e20_t73,0.0667,29,A1
e20_t45,e20_t59,0.0667,14,A1
e20_t76,e20_t84,0.0667,8,A1
e20_t76,e20_t91,0.0667,15,A1
e20_t85,e20_t91,0.0667,6,A1
e20_t86,e20_t91,0.0667,5,A1
e20_t87,e20_t90,0.0667,3,A1
e20_t93,e20_t100,0.0667,7,A1
e20_t93,e20_t102,0.0667,9,A1
e20_t93,e20_t114,0.0667,21,A1
e20_t93,e20_t154,0.0667,61,A1
e20_t94,e20_t96,0.0667,2,A1
e20_t114,e20_t153,0.0667,39,A1
e20_t115,e20_t153,0.0667,38,A1
e20_t120,e20_t143,0.0667,23,A1
e20_t125,e20_t139,0.0667,14,A1
e20_t126,e20_t129,0.0667,3,A1
e20_t130,e20_t138,0.0667,8,A1
e20_t131,e20_t138,0.0667,7,A1
e20_t132,e20_t137,0.0667,5,A1
e20_t155,e20_t156,0.1333,1,A1
e20_t156,e20_t161,0.0667,5,A1
e20_t157,e20_t159,0.0667,2,A1
e20_t157,e20_t160,0.0667,3,A1
e20_t199,e20_t200,0.1333,1,A1
e20_t199,e20_t231,0.0667,32,A1
e20_t199,e20_t232,0.0667,33,A1
e20_t202,e20_t231,0.0667,29,A1
e20_t203,e20_t228,0.0667,25,A1
e20_t203,e20_t229,0.0667,26,A1
e20_t203,e20_t231,0.0667,28,A1
e20_t204,e20_t226,0.0667,22,A1
e20_t205,e20_t226,0.0667,21,A1
e20_t206,e20_t225,0.0667,19,A1
e20_t211,e20_t216,0.0667,5,A1
e20_t212,e20_t215,0.0667,3,A1
e20_t234,e20_t239,0.0667,5,A1
e20_t0,e20_t101,0.0667,101,A1
e20_t4,e20_t5,0.0667,1,A1
e20_t11,e20_t55,0.0667,44,A1
e20_t26,e20_t38,0.0667,12,A1
e20_t26,e20_t41,0.0667,15,A1
e20_t31,e20_t35,0.0667,4,A1
e20_t48,e20_t49,0.0667,1,A1
e20_t50,e20_t54,0.0667,4,A1
e20_t60,e20_t97,0.0667,37,A1
e20_t61,e20_t97,0.0667,36,A1
e20_t62,e20_t66,0.0667,4,A1
e20_t62,e20_t96,0.0667,34,A1
e20_t71,e20_t91,0.0667,20,A1
e20_t73,e20_t90,0.0667,17,A1
e20_t76,e20_t90,0.0667,14,A1
e20_t78,e20_t85,0.0667,7,A1
e20_t78,e20_t89,0.0667,11,A1
e20_t79,e20_t83,0.0667,4,A1
e20_t108,e20_t211,0.0667,103,A1
e20_t109,e20_t139,0.0667,30,A1
e20_t109,e20_t145,0.0667,36,A1
e20_t111,e20_t139,0.0667,28,A1
e20_t112,e20_t138,0.0667,26,A1
e20_t113,e20_t132,0.0667,19,A1
e20_t113,e20_t133,0.0667,20,A1
e20_t113,e20_t138,0.0667,25,A1
e20_t115,e20_t131,0.0667,16,A1
e20_t117,e20_t130,0.0667,13,A1
e20_t119,e20_t129,0.0667,10,A1
e20_t130,e20_t131,0.1333,1,A1
e20_t140,e20_t144,0.0667,4,A1
e20_t141,e20_t143,0.0667,2,A1
e20_t141,e20_t144,0.0667,3,A1
e20_t146,e20_t152,0.0667,6,A1
e20_t148,e20_t151,0.0667,3,A1
e20_t162,e20_t170,0.0667,8,A1
e20_t166,e20_t169,0.0667,3,A1
e20_t187,e20_t210,0.0667,23,A1
e20_t192,e20_t202,0.0667,10,A1
e20_t193,e20_t201,0.0667,8,A1
e20_t228,e20_t250,0.0667,22,A1
e20_t230,e20_t250,0.0667,20,A1
e20_t233,e20_t249,0.0667,16,A1
e20_t234,e20_t249,0.0667,15,A1
e20_t235,e20_t249,0.0667,14,A1
e20_t245,e20_t248,0.0667,3,A1
e20_t253,e20_t255,0.0667,2,A1
e20_t7,e20_t8,0.0667,1,A1
e20_t7,e20_t31,0.0667,24,A1
e20_t8,e20_t29,0.0667,21,A1
e20_t8,e20_t30,0.0667,22,A1
e20_t9,e20_t28,0.0667,19,A1
e20_t10,e20_t25,0.0667,15,A1
e20_t10,e20_t26,0.0667,16,A1
e20_t12,e20_t16,0.0667,4,A1
e20_t12,e20_t24,0.0667,12,A1
e20_t16,e20_t23,0.0667,7,A1
e20_t17,e20_t22,0.0667,5,A1
e20_t17,e20_t23,0.0667,6,A1
e20_t19,e20_t22,0.0667,3,A1
e20_t33,e20_t37,0.0667,4,A1
e20_t37,e20_t38,0.0667,1,A1
e20_t43,e20_t44,0.0667,1,A1
e20_t43,e20_t72,0.0667,29,A1
e20_t44,e20_t66,0.0667,22,A1
e20_t45,e20_t64,0.0667,19,A1
e20_t45,e20_t66,0.0667,21,A1
e20_t46,e20_t57,0.0667,11,A1
e20_t46,e20_t58,0.0667,12,A1
e20_t46,e20_t59,0.0667,13,A1
e20_t46,e20_t60,0.0667,14,A1
e20_t46,e20_t64,0.0667,18,A1
e20_t47,e20_t51,0.0667,4,A1
e20_t47,e20_t53,0.0667,6,A1
e20_t47,e20_t54,0.0667,7,A1
e20_t47,e20_t55,0.0667,8,A1
e20_t66,e20_t67,0.0667,1,A1
e20_t75,e20_t105,0.0667,30,A1
e20_t76,e20_t80,0.0667,4,A1
e20_t76,e20_t81,0.0667,5,A1
e20_t76,e20_t104,0.0667,28,A1
e20_t82,e20_t104,0.0667,22,A1
e20_t83,e20_t101,0.0667,18,A1
e20_t83,e20_t103,0.0667,20,A1
e20_t84,e20_t91,0.0667,7,A1
e20_t85,e20_t89,0.0667,4,A1
e20_t118,e20_t190,0.0667,72,A1
e20_t118,e20_t191,0.0667,73,A1
e20_t118,e20_t192,0.0667,74,A1
e20_t118,e20_t193,0.0667,75,A1
e20_t119,e20_t186,0.0667,67,A1
e20_t121,e20_t153,0.0667,32,A1
e20_t134,e20_t138,0.0667,4,A1
e20_t154,e20_t182,0.0667,28,A1
e20_t155,e20_t182,0.0667,27,A1
e20_t156,e20_t180,0.0667,24,A1
e20_t156,e20_t181,0.0667,25,A1
e20_t157,e20_t176,0.0667,19,A1
e20_t157,e20_t177,0.0667,20,A1
e20_t157,e20_t178,0.0667,21,A1
e20_t158,e20_t175,0.0667,17,A1
e20_t159,e20_t171,0.0667,12,A1
e20_t159,e20_t175,0.0667,16,A1
e20_t165,e20_t166,0.0667,1,A1
e20_t165,e20_t170,0.0667,5,A1
e20_t174,e20_t175,0.0667,1,A1
e20_t196,e20_t217,0.0667,21,A1
e20_t196,e20_t228,0.0667,32,A1
e20_t197,e20_t215,0.0667,18,A1
e20_t198,e20_t215,0.0667,17,A1
e20_t199,e20_t214,0.0667,15,A1
e20_t230,e20_t253,0.0667,23,A1
e20_t230,e20_t254,0.0667,24,A1
e20_t231,e20_t252,0.0667,21,A1
e20_t233,e20_t251,0.0667,18,A1
e20_t236,e20_t242,0.0667,6,A1
e21_t29,e21_t43,0.0667,14,A2
e21_t41,e21_t42,0.5333,1,A2
e21_t42,e21_t43,0.2,1,A2
e21_t188,e21_t189,0.4667,1,A2
e21_t188,e21_t205,0.0667,17,A2
e21_t189,e21_t190,0.4667,1,A2
e21_t189,e21_t202,0.1333,13,A2
e21_t190,e21_t191,0.4,1,A2
e21_t191,e21_t192,0.4,1,A2
e21_t191,e21_t199,0.0667,8,A2
e21_t107,e21_t248,0.0667,141,A2
e21_t108,e21_t248,0.0667,140,A2
e21_t184,e21_t248,0.0667,64,A2
e21_t210,e21_t211,0.3333,1,A2
e21_t219,e21_t220,0.2667,1,A2
e21_t219,e21_t236,0.0667,17,A2
e21_t220,e21_t221,0.2,1,A2
e21_t221,e21_t222,0.3333,1,A2
e21_t221,e21_t225,0.1333,4,A2
e21_t222,e21_t223,0.5333,1,A2
e21_t224,e21_t225,0.3333,1,A2
e21_t225,e21_t226,0.2667,1,A2
e21_t226,e21_t227,0.3333,1,A2
e21_t229,e21_t230,0.3333,1,A2
e21_t229,e21_t235,0.1333,6,A2
e21_t230,e21_t231,0.3333,1,A2
e21_t230,e21_t235,0.0667,5,A2
e21_t231,e21_t232,0.2667,1,A2
e21_t231,e21_t234,0.0667,3,A2
e21_t233,e21_t234,0.2,1,A2
e21_t234,e21_t235,0.4,1,A2
e21_t235,e21_t236,0.4,1,A2
e21_t237,e21_t238,0.3333,1,A2
e21_t238,e21_t239,0.3333,1,A2
e21_t238,e21_t245,0.0667,7,A2
e21_t238,e21_t247,0.0667,9,A2
e21_t239,e21_t240,0.2,1,A2
e21_t239,e21_t242,0.1333,3,A2
e21_t245,e21_t246,0.2667,1,A2
e21_t246,e21_t247,0.2667,1,A2
e21_t247,e21_t248,0.3333,1,A2
e21_t248,e21_t249,0.4,1,A2
e21_t249,e21_t250,0.4,1,A2
e21_t251,e21_t252,0.4667,1,A2
e21_t252,e21_t253,0.3333,1,A2
e21_t253,e21_t254,0.2667,1,A2
e21_t0,e21_t1,0.2,1,A2
e21_t1,e21_t2,0.2667,1,A2
e21_t4,e21_t5,0.2667,1,A2
e21_t9,e21_t10,0.5333,1,A2
e21_t12,e21_t13,0.3333,1,A2
e21_t15,e21_t16,0.2,1,A2
e21_t15,e21_t30,0.0667,15,A2
e21_t16,e21_t17,0.2,1,A2
e21_t16,e21_t19,0.0667,3,A2
e21_t23,e21_t24,0.3333,1,A2
e21_t23,e21_t29,0.0667,6,A2
e21_t24,e21_t25,0.2667,1,A2
e21_t24,e21_t28,0.1333,4,A2
e21_t26,e21_t27,0.2667,1,A2
e21_t27,e21_t28,0.3333,1,A2
e21_t28,e21_t29,0.2667,1,A2
e21_t31,e21_t34,0.0667,3,A2
e21_t33,e21_t34,0.1333,1,A2
e21_t34,e21_t35,0.2,1,A2
e21_t37,e21_t38,0.2667,1,A2
e21_t38,e21_t39,0.2667,1,A2
e21_t38,e21_t42,0.0667,4,A2
e21_t39,e21_t41,0.0667,2,A2
e21_t40,e21_t41,0.3333,1,A2
e21_t45,e21_t46,0.2667,1,A2
e21_t45,e21_t92,0.0667,47,A2
e21_t45,e21_t94,0.0667,49,A2
e21_t46,e21_t47,0.3333,1,A2
e21_t46,e21_t86,0.0667,40,A2
e21_t47,e21_t48,0.3333,1,A2
e21_t47,e21_t84,0.0667,37,A2
e21_t48,e21_t49,0.2667,1,A2
e21_t48,e21_t81,0.0667,33,A2
e21_t49,e21_t50,0.2667,1,A2
e21_t49,e21_t81,0.0667,32,A2
e21_t50,e21_t80,0.0667,30,A2
e21_t54,e21_t55,0.4,1,A2
e21_t60,e21_t61,0.2667,1,A2
e21_t61,e21_t62,0.4667,1,A2
e21_t72,e21_t73,0.4,1,A2
e21_t73,e21_t74,0.3333,1,A2
e21_t78,e21_t79,0.4,1,A2
e21_t79,e21_t80,0.2667,1,A2
e21_t80,e21_t81,0.4,1,A2
e21_t84,e21_t85,0.3333,1,A2
e21_t85,e21_t86,0.3333,1,A2
e21_t92,e21_t93,0.4,1,A2
e21_t93,e21_t94,0.2667,1,A2
e21_t94,e21_t95,0.2667,1,A2
e21_t96,e21_t97,0.2667,1,A2
e21_t96,e21_t101,0.0667,5,A2
e21_t97,e21_t98,0.1333,1,A2
e21_t97,e21_t100,0.0667,3,A2
e21_t97,e21_t101,0.0667,4,A2
e21_t99,e21_t100,0.2,1,A2
e21_t100,e21_t101,0.2,1,A2
e21_t101,e21_t102,0.1333,1,A2
e21_t103,e21_t104,0.3333,1,A2
e21_t103,e21_t106,0.0667,3,A2
e21_t106,e21_t107,0.2,1,A2
e21_t108,e21_t109,0.2,1,A2
e21_t108,e21_t113,0.0667,5,A2
e21_t109,e21_t110,0.1333,1,A2
e21_t110,e21_t112,0.0667,2,A2
e21_t111,e21_t112,0.2,1,A2
e21_t112,e21_t113,0.0667,1,A2
e21_t114,e21_t115,0.3333,1,A2
e21_t115,e21_t116,0.3333,1,A2
e21_t124,e21_t125,0.4,1,A2
e21_t124,e21_t156,0.0667,32,A2
e21_t125,e21_t126,0.2,1,A2
e21_t130,e21_t131,0.2,1,A2
e21_t131,e21_t132,0.3333,1,A2
e21_t131,e21_t136,0.0667,5,A2
e21_t132,e21_t135,0.1333,3,A2
e21_t134,e21_t135,0.4,1,A2
e21_t135,e21_t136,0.2667,1,A2
e21_t138,e21_t139,0.2667,1,A2
e21_t138,e21_t144,0.0667,6,A2
e21_t138,e21_t148,0.0667,10,A2
e21_t139,e21_t140,0.2,1,A2
e21_t147,e21_t148,0.3333,1,A2
e21_t148,e21_t149,0.1333,1,A2
e21_t150,e21_t151,0.4,1,A2
e21_t150,e21_t155,0.1333,5,A2
e21_t151,e21_t152,0.2667,1,A2
e21_t151,e21_t155,0.0667,4,A2
e21_t152,e21_t154,0.0667,2,A2
e21_t153,e21_t154,0.2667,1,A2
e21_t154,e21_t155,0.2,1,A2
e21_t155,e21_t156,0.1333,1,A2
e21_t157,e21_t158,0.3333,1,A2
e21_t157,e21_t178,0.0667,21,A2
e21_t157,e21_t179,0.0667,22,A2
e21_t157,e21_t189,0.0667,32,A2
e21_t158,e21_t159,0.2,1,A2
e21_t158,e21_t162,0.0667,4,A2
e21_t158,e21_t163,0.0667,5,A2
e21_t161,e21_t162,0.3333,1,A2
e21_t171,e21_t178,0.0667,7,A2
e21_t172,e21_t173,0.4,1,A2
e21_t173,e21_t177,0.0667,4,A2
e21_t176,e21_t177,0.2667,1,A2
e21_t177,e21_t178,0.2667,1,A2
e21_t179,e21_t180,0.2,1,A2
e21_t180,e21_t181,0.2,1,A2
e21_t180,e21_t187,0.0667,7,A2
e21_t180,e21_t189,0.0667,9,A2
e21_t181,e21_t182,0.3333,1,A2
e21_t187,e21_t188,0.1333,1,A2
e21_t190,e21_t196,0.1333,6,A2
e21_t191,e21_t194,0.1333,3,A2
e21_t194,e21_t195,0.2,1,A2
e21_t195,e21_t196,0.2,1,A2
e21_t196,e21_t232,0.0667,36,A2
e21_t197,e21_t198,0.2667,1,A2
e21_t197,e21_t202,0.1333,5,A2
e21_t197,e21_t203,0.0667,6,A2
e21_t198,e21_t199,0.2667,1,A2
e21_t200,e21_t201,0.2667,1,A2
e21_t201,e21_t202,0.2667,1,A2
e21_t203,e21_t204,0.3333,1,A2
e21_t204,e21_t205,0.1333,1,A2
e21_t204,e21_t207,0.0667,3,A2
e21_t207,e21_t208,0.0667,1,A2
e21_t208,e21_t209,0.2,1,A2
e21_t210,e21_t215,0.0667,5,A2
e21_t211,e21_t214,0.0667,3,A2
e21_t213,e21_t214,0.3333,1,A2
e21_t214,e21_t215,0.3333,1,A2
e21_t216,e21_t217,0.2667,1,A2
e21_t220,e21_t225,0.0667,5,A2
e21_t227,e21_t228,0.2667,1,A2
e21_t228,e21_t231,0.0667,3,A2
e21_t233,e21_t244,0.0667,11,A2
e21_t233,e21_t249,0.0667,16,A2
e21_t234,e21_t239,0.0667,5,A2
e21_t234,e21_t240,0.0667,6,A2
e21_t234,e21_t241,0.0667,7,A2
e21_t234,e21_t242,0.0667,8,A2
e21_t235,e21_t238,0.1333,3,A2
e21_t236,e21_t238,0.0667,2,A2
e21_t242,e21_t243,0.3333,1,A2
e21_t243,e21_t244,0.2667,1,A2
e21_t245,e21_t248,0.0667,3,A2
e21_t245,e21_t249,0.0667,4,A2
e21_t2,e21_t3,0.2667,1,A2
e21_t3,e21_t4,0.2667,1,A2
e21_t5,e21_t6,0.2,1,A2
e21_t5,e21_t9,0.0667,4,A2
e21_t6,e21_t7,0.3333,1,A2
e21_t6,e21_t8,0.0667,2,A2
e21_t8,e21_t9,0.2667,1,A2
e21_t11,e21_t12,0.2,1,A2
e21_t11,e21_t52,0.0667,41,A2
e21_t13,e21_t51,0.0667,38,A2
e21_t14,e21_t51,0.0667,37,A2
e21_t18,e21_t19,0.2667,1,A2
e21_t19,e21_t20,0.1333,1,A2
e21_t21,e21_t22,0.2667,1,A2
e21_t22,e21_t23,0.2667,1,A2
e21_t22,e21_t26,0.0667,4,A2
e21_t23,e21_t25,0.0667,2,A2
e21_t25,e21_t26,0.1333,1,A2
e21_t28,e21_t33,0.0667,5,A2
e21_t29,e21_t30,0.1333,1,A2
e21_t43,e21_t44,0.2667,1,A2
e21_t44,e21_t45,0.2667,1,A2
e21_t46,e21_t51,0.1333,5,A2
e21_t50,e21_t51,0.2667,1,A2
e21_t51,e21_t52,0.2,1,A2
e21_t54,e21_t65,0.0667,11,A2
e21_t55,e21_t56,0.2667,1,A2
e21_t62,e21_t64,0.0667,2,A2
e21_t63,e21_t64,0.2667,1,A2
e21_t64,e21_t65,0.2667,1,A2
e21_t66,e21_t67,0.2,1,A2
e21_t66,e21_t149,0.0667,83,A2
e21_t66,e21_t151,0.0667,85,A2
e21_t67,e21_t68,0.2667,1,A2
e21_t67,e21_t71,0.0667,4,A2
e21_t67,e21_t72,0.0667,5,A2
e21_t67,e21_t77,0.0667,10,A2
e21_t68,e21_t69,0.2,1,A2
e21_t70,e21_t71,0.2,1,A2
e21_t75,e21_t76,0.2,1,A2
e21_t77,e21_t78,0.2667,1,A2
e21_t78,e21_t83,0.0667,5,A2
e21_t79,e21_t82,0.0667,3,A2
e21_t81,e21_t82,0.4,1,A2
e21_t82,e21_t83,0.2667,1,A2
e21_t84,e21_t91,0.0667,7,A2
e21_t84,e21_t93,0.0667,9,A2
e21_t85,e21_t88,0.0667,3,A2
e21_t85,e21_t89,0.0667,4,A2
e21_t90,e21_t91,0.3333,1,A2
e21_t91,e21_t92,0.3333,1,A2
e21_t94,e21_t105,0.0667,11,A2
e21_t95,e21_t96,0.2667,1,A2
e21_t95,e21_t104,0.0667,9,A2
e21_t96,e21_t100,0.0667,4,A2
e21_t104,e21_t105,0.3333,1,A2
e21_t107,e21_t108,0.2667,1,A2
e21_t123,e21_t140,0.0667,17,A2
e21_t126,e21_t134,0.0667,8,A2
e21_t127,e21_t128,0.2,1,A2
e21_t127,e21_t134,0.0667,7,A2
e21_t128,e21_t129,0.1333,1,A2
e21_t129,e21_t130,0.1333,1,A2
e21_t129,e21_t133,0.0667,4,A2
e21_t130,e21_t132,0.0667,2,A2
e21_t132,e21_t133,0.2667,1,A2
e21_t133,e21_t134,0.2,1,A2
e21_t135,e21_t140,0.0667,5,A2
e21_t140,e21_t141,0.2,1,A2
e21_t142,e21_t143,0.1333,1,A2
e21_t143,e21_t144,0.2667,1,A2
e21_t144,e21_t145,0.2667,1,A2
e21_t149,e21_t150,0.2667,1,A2
e21_t162,e21_t163,0.3333,1,A2
e21_t163,e21_t164,0.3333,1,A2
e21_t164,e21_t165,0.2,1,A2
e21_t166,e21_t167,0.4,1,A2
e21_t166,e21_t173,0.0667,7,A2
e21_t166,e21_t196,0.0667,30,A2
e21_t167,e21_t168,0.2667,1,A2
e21_t167,e21_t172,0.0667,5,A2
e21_t168,e21_t169,0.3333,1,A2
e21_t168,e21_t172,0.0667,4,A2
e21_t169,e21_t171,0.0667,2,A2
e21_t170,e21_t171,0.2,1,A2
e21_t171,e21_t172,0.2667,1,A2
e21_t174,e21_t175,0.1333,1,A2
e21_t174,e21_t184,0.0667,10,A2
e21_t174,e21_t196,0.0667,22,A2
e21_t175,e21_t176,0.1333,1,A2
e21_t175,e21_t178,0.0667,3,A2
e21_t185,e21_t186,0.3333,1,A2
e21_t185,e21_t190,0.1333,5,A2
e21_t186,e21_t187,0.4,1,A2
e21_t186,e21_t189,0.1333,3,A2
e21_t191,e21_t195,0.1333,4,A2
e21_t192,e21_t193,0.2,1,A2
e21_t193,e21_t194,0.1333,1,A2
e21_t196,e21_t197,0.2667,1,A2
e21_t197,e21_t201,0.0667,4,A2
e21_t197,e21_t255,0.0667,58,A2
e21_t198,e21_t200,0.0667,2,A2
e21_t202,e21_t203,0.2667,1,A2
e21_t202,e21_t249,0.0667,47,A2
e21_t203,e21_t242,0.0667,39,A2
e21_t203,e21_t243,0.0667,40,A2
e21_t208,e21_t242,0.0667,34,A2
e21_t212,e21_t241,0.0667,29,A2
e21_t213,e21_t237,0.0667,24,A2
e21_t213,e21_t238,0.0667,25,A2
e21_t216,e21_t236,0.0667,20,A2
e21_t217,e21_t236,0.0667,19,A2
e21_t222,e21_t225,0.1333,3,A2
e21_t228,e21_t229,0.2667,1,A2
e21_t230,e21_t234,0.0667,4,A2
e21_t236,e21_t237,0.1333,1,A2
e21_t240,e21_t241,0.2,1,A2
e21_t241,e21_t242,0.4,1,A2
e21_t244,e21_t245,0.2667,1,A2
e21_t244,e21_t248,0.0667,4,A2
e21_t245,e21_t247,0.0667,2,A2
e21_t250,e21_t251,0.2,1,A2
e21_t251,e21_t253,0.0667,2,A2
e21_t1,e21_t8,0.0667,7,A2
e21_t1,e21_t103,0.0667,102,A2
e21_t21,e21_t97,0.0667,76,A2
e21_t23,e21_t27,0.1333,4,A2
e21_t23,e21_t70,0.0667,47,A2
e21_t28,e21_t70,0.0667,42,A2
e21_t30,e21_t31,0.2667,1,A2
e21_t30,e21_t38,0.0667,8,A2
e21_t35,e21_t38,0.1333,3,A2
e21_t41,e21_t44,0.0667,3,A2
e21_t47,e21_t50,0.1333,3,A2
e21_t57,e21_t69,0.0667,12,A2
e21_t63,e21_t69,0.0667,6,A2
e21_t64,e21_t69,0.0667,5,A2
e21_t69,e21_t70,0.1333,1,A2
e21_t71,e21_t72,0.2,1,A2
e21_t71,e21_t97,0.0667,26,A2
e21_t72,e21_t97,0.0667,25,A2
e21_t73,e21_t91,0.0667,18,A2
e21_t73,e21_t92,0.0667,19,A2
e21_t73,e21_t95,0.0667,22,A2
e21_t73,e21_t96,0.0667,23,A2
e21_t74,e21_t75,0.2,1,A2
e21_t74,e21_t78,0.1333,4,A2
e21_t75,e21_t78,0.0667,3,A2
e21_t80,e21_t90,0.0667,10,A2
e21_t81,e21_t85,0.1333,4,A2
e21_t81,e21_t86,0.1333,5,A2
e21_t86,e21_t90,0.0667,4,A2
e21_t87,e21_t88,0.3333,1,A2
e21_t87,e21_t90,0.0667,3,A2
e21_t89,e21_t90,0.1333,1,A2
e21_t93,e21_t95,0.0667,2,A2
e21_t98,e21_t99,0.0667,1,A2
e21_t98,e21_t103,0.0667,5,A2
e21_t99,e21_t102,0.0667,3,A2
e21_t102,e21_t103,0.1333,1,A2
e21_t110,e21_t111,0.2,1,A2
e21_t113,e21_t114,0.1333,1,A2
e21_t114,e21_t120,0.0667,6,A2
e21_t114,e21_t121,0.0667,7,A2
e21_t114,e21_t122,0.0667,8,A2
e21_t115,e21_t118,0.0667,3,A2
e21_t115,e21_t119,0.0667,4,A2
e21_t118,e21_t119,0.3333,1,A2
e21_t119,e21_t120,0.3333,1,A2
e21_t123,e21_t124,0.3333,1,A2
e21_t123,e21_t128,0.0667,5,A2
e21_t145,e21_t146,0.2667,1,A2
e21_t145,e21_t148,0.0667,3,A2
e21_t149,e21_t191,0.0667,42,A2
e21_t150,e21_t154,0.0667,4,A2
e21_t151,e21_t153,0.0667,2,A2
e21_t155,e21_t191,0.0667,36,A2
e21_t156,e21_t157,0.2667,1,A2
e21_t156,e21_t184,0.0667,28,A2
e21_t156,e21_t185,0.0667,29,A2
e21_t157,e21_t160,0.0667,3,A2
e21_t157,e21_t184,0.0667,27,A2
e21_t159,e21_t160,0.2,1,A2
e21_t160,e21_t161,0.2667,1,A2
e21_t162,e21_t168,0.0667,6,A2
e21_t162,e21_t182,0.0667,20,A2
e21_t163,e21_t166,0.0667,3,A2
e21_t169,e21_t170,0.3333,1,A2
e21_t177,e21_t182,0.0667,5,A2
e21_t178,e21_t182,0.0667,4,A2
e21_t182,e21_t183,0.2667,1,A2
e21_t183,e21_t184,0.2,1,A2
e21_t186,e21_t190,0.0667,4,A2
e21_t187,e21_t189,0.0667,2,A2
e21_t192,e21_t221,0.0667,29,A2
e21_t193,e21_t221,0.0667,28,A2
e21_t195,e21_t215,0.0667,20,A2
e21_t203,e21_t214,0.0667,11,A2
e21_t204,e21_t214,0.0667,10,A2
e21_t215,e21_t221,0.0667,6,A2
e21_t217,e21_t218,0.1333,1,A2
e21_t217,e21_t220,0.0667,3,A2
e21_t222,e21_t228,0.0667,6,A2
e21_t223,e21_t224,0.3333,1,A2
e21_t223,e21_t226,0.1333,3,A2
e21_t223,e21_t228,0.0667,5,A2
e21_t229,e21_t238,0.0667,9,A2
e21_t241,e21_t249,0.0667,8,A2
e21_t242,e21_t249,0.0667,7,A2
e21_t243,e21_t248,0.0667,5,A2
e21_t252,e21_t254,0.1333,2,A2
e21_t6,e21_t12,0.0667,6,A2
e21_t6,e21_t116,0.0667,110,A2
e21_t7,e21_t8,0.2,1,A2
e21_t7,e21_t10,0.1333,3,A2
e21_t7,e21_t12,0.0667,5,A2
e21_t10,e21_t11,0.2667,1,A2
e21_t13,e21_t14,0.2,1,A2
e21_t14,e21_t15,0.0667,1,A2
e21_t15,e21_t18,0.0667,3,A2
e21_t17,e21_t18,0.1333,1,A2
e21_t20,e21_t115,0.0667,95,A2
e21_t30,e21_t41,0.0667,11,A2
e21_t31,e21_t32,0.2667,1,A2
e21_t32,e21_t41,0.0667,9,A2
e21_t36,e21_t37,0.1333,1,A2
e21_t37,e21_t40,0.0667,3,A2
e21_t39,e21_t40,0.3333,1,A2
e21_t43,e21_t51,0.0667,8,A2
e21_t43,e21_t52,0.0667,9,A2
e21_t44,e21_t48,0.0667,4,A2
e21_t53,e21_t57,0.0667,4,A2
e21_t56,e21_t57,0.2,1,A2
e21_t58,e21_t64,0.0667,6,A2
e21_t60,e21_t63,0.0667,3,A2
e21_t62,e21_t63,0.3333,1,A2
e21_t65,e21_t66,0.3333,1,A2
e21_t76,e21_t106,0.0667,30,A2
e21_t77,e21_t106,0.0667,29,A2
e21_t78,e21_t106,0.0667,28,A2
e21_t79,e21_t106,0.0667,27,A2
e21_t81,e21_t105,0.0667,24,A2
e21_t82,e21_t105,0.0667,23,A2
e21_t84,e21_t104,0.0667,20,A2
e21_t85,e21_t104,0.0667,19,A2
e21_t88,e21_t104,0.0667,16,A2
e21_t89,e21_t104,0.0667,15,A2
e21_t90,e21_t96,0.0667,6,A2
e21_t90,e21_t97,0.0667,7,A2
e21_t91,e21_t94,0.0667,3,A2
e21_t105,e21_t106,0.0667,1,A2
